mass_kg,beta_deg,cd0,f_factor,v_impact,t_impact,spin_rpm,theta_deg,ke_j
0.18465885829264378,3.6388384109492544,1.0498471017969389,0.2625756731721723,15.432624628268414,65.73201613213833,464.23760111843274,9.284100897109631,21.989721858448327
0.21551151975522523,3.0578373171464293,1.176894577609574,0.30337592407050545,16.589130736626643,61.29749850776474,491.3218345811174,7.739991085841429,29.65430522786359
0.22060747924881988,3.877670421221602,0.962655377728139,0.3485785475477178,16.740483351194264,60.77685086387204,509.50817243561454,6.728730576369487,30.911937252817854
0.20645375949585149,3.6843157787661744,0.8552614809129844,0.33430257299992194,16.22397675398917,62.63535676485844,490.3345045501871,7.428473913845344,27.171113138828172
0.2105842448684959,2.1206302567884427,0.8225112231001337,0.19803839111199495,16.518918221195285,61.53572590779909,472.4729797887168,9.989535841831072,28.7315520255361
0.19730593165555443,3.358771127897981,1.2253535578144041,0.30370473902098877,15.900123104493385,63.8581619490043,474.9942656544966,8.297589267505938,24.94084249143887
0.21628615545571292,2.309949270892554,0.7444926340967268,0.29722261505516906,16.638956168386056,61.10871354898775,480.5669509875597,8.175317649402391,29.939936900989427
0.2038406544893931,2.9836526259529537,0.6898836849940185,0.29554399802436054,16.16178699705046,62.8558162778032,477.05877715125547,8.324602967163209,26.621931820377878
0.18695530499495147,3.3348362744150193,1.0549897369145271,0.2530060106836322,15.538754181183045,65.29391385640352,462.81399555289045,9.490420916144586,22.570448551673454
0.19486133082663307,2.4703932390555243,0.9905981354090242,0.3477571160250619,15.80253588650974,64.22283646709403,458.697766029888,8.358874779420708,24.330399450607494
0.19014273953664457,3.252023257758922,0.9204613572441339,0.26035635838688276,15.65832373411796,64.81070646644913,465.35972665919616,9.269013175942655,23.309893366629847
0.19892969640045444,2.482378838790313,0.9169526041979227,0.24010610537055757,16.0341893110271,63.33127188740174,464.50893436205007,9.619064519350497,25.571937712817455
0.2196472513291639,3.017631775985864,0.8950411738011121,0.3106989955367111,16.737508241523305,60.775833544821296,495.2430241773741,7.53094809786223,30.766449790911356
0.19887671950309171,2.8895152002333884,1.0921250050065139,0.33787538550236523,15.951467136881,63.652412642008194,469.6253996597861,8.075839060395559,25.30202141168357
0.19469498852389475,2.71209087967766,0.9587422454272534,0.18490394176322072,15.924787314058785,63.7553941042074,463.8086555419932,10.646969277011532,24.68721269236499
0.1848480893780145,3.6834371337222622,1.2467451570251926,0.28754819802218107,15.420415546044671,65.78082945327527,464.85803243099303,8.89764728359528,21.977441090351814
0.20576556963055767,3.155625077271768,1.4618321212682857,0.3559787455717288,16.197903371434812,62.7201248050523,481.43592213660526,7.47877238074846,26.993569592848687
0.19872082408519234,2.5222297796997872,0.7590330519613642,0.3101731817933611,15.971334179939483,63.56945681262158,464.17895873998623,8.616154804189199,25.345203204092407
0.19243649254715697,2.288873145201163,0.903014067363621,0.24592259981928025,15.791084930821654,64.26796395272603,454.2059913278066,9.984715687316429,23.992824409646783
0.21687141635072565,3.4408198784747253,0.9988041038025074,0.3739972069445013,16.59982198825389,61.26318834390369,498.36295266027156,6.796674862081921,29.87990289429131
0.2007736830764762,2.569357899335868,1.2284686115904486,0.3269455021842329,16.037535362145206,63.316662701870655,467.08801815947436,8.296207970359795,25.81975067560849
0.18962753845673544,2.9048306609581958,0.8686572619922864,0.2308600134517832,15.6758701600917,64.73547972952939,460.087394141902,9.97280439659743,23.298862972660068
0.20926177547531644,3.9547083202350652,0.7902148639271288,0.3281484618345285,16.327530977614767,62.25659644444774,497.71928513589313,7.268718768285407,27.893367122971178
0.19349357430878175,2.756437308117652,0.9111409113641696,0.2568004615160092,15.805014036800117,64.22129616397903,462.14120707210304,9.45737232575827,24.167199283145322
0.2004852162794483,2.584524941794481,1.0405685238669757,0.29748809452754316,16.044723136716147,63.29048110707871,467.2256153317594,8.665205140898351,25.805769428715713
0.1976105195313359,2.546218168979201,0.9134843004147501,0.33776956129128777,15.911582441453515,63.79984340900442,463.05275279161435,8.315023982135596,25.015363091517408
0.20500917187624382,2.5112223776007245,1.0148998458143839,0.33756935616858946,16.192705092173917,62.731438924360596,470.91788758000456,8.032003953776822,26.87708151565209
0.1833059471887863,3.2716800961899675,0.900606436158123,0.32852993342965797,15.343595961267923,66.09196115767588,456.80452505944237,8.67176803836102,21.57748718937104
0.19236740843457484,2.0975589496677403,0.7558686343175256,0.3024042473330691,15.747467891519126,64.43248509119462,450.70777593141224,9.268733896824202,23.851898995534864
0.20259722501721483,2.5478416874477956,1.095788868816606,0.216923996886552,16.190364022248357,62.744790204403316,469.89893288305285,9.771656455727777,26.553191270428975
0.19933920201352684,2.394491900118772,0.9022245838296761,0.3023699335658207,16.003541257786843,63.44379644078281,463.03550165205957,8.762761247751724,25.52671369166039
0.1913958663471605,2.8077222278850873,1.1509439213821662,0.27115540652384257,15.711512177855589,64.58911820075313,460.29858500759576,9.317415106372616,23.62318934791689
0.20835692112065143,2.435146572671191,1.0794706266872924,0.372078431032895,16.302541752035356,62.321121935507044,473.27450192023804,7.573709147171421,27.687808202860165
0.1752835549987271,2.6015523722647615,1.086560819077081,0.28984773069785036,15.074366191272322,67.22405927951426,438.0387683603672,10.037181054314411,19.915412181012517
0.2037114587337131,2.69800740664209,1.012988468120935,0.292216138230396,16.166489461686183,62.833286629987626,472.6360778046912,8.529480951067566,26.62054300814407
0.2116778206165981,3.1272104216506067,1.0506403993112803,0.2794061516938766,16.46028010286708,61.76091649480085,488.26751340262365,8.134872181803006,28.67608125953871
